,coord1,coord2,zip
14527,39.351782,-76.609761,21210
14528,39.351793,-76.583153,21214
14529,39.351801,-76.583187,21214
14530,39.351804,-76.548997,21214
14531,39.351834,-76.549042,21214
14532,39.351835,-76.666784,21209
14533,39.351871,-76.553863,21214
14534,39.351879,-76.535564,21206
14535,39.351885,-76.550408,21214
14536,39.351888,-76.708235,21215
14537,39.3519,-76.683623,21215
14538,39.351904,-76.553918,21214
14539,39.351907,-76.681323,21215
14540,39.351907,-76.583692,21214
14541,39.351915,-76.708267,21215
14542,39.351915,-76.596522,21239
14543,39.351916,-76.683649,21215
14544,39.351916,-76.623256,21210
14545,39.35192,-76.550383,21214
14546,39.351937,-76.681269,21215
14547,39.351965,-76.533374,21206
14548,39.351967,-76.668156,21209
14549,39.351969,-76.696615,21215
14550,39.351972,-76.668133,21209
14551,39.351977,-76.692163,21215
14552,39.351982,-76.551794,21214
14553,39.352005,-76.687131,21215
14554,39.352013,-76.692118,21215
14555,39.352018,-76.705992,21215
14556,39.352031,-76.556438,21214
14557,39.352055,-76.566029,21214
14558,39.352056,-76.548399,21214
14559,39.352068,-76.611467,21210
14560,39.352069,-76.556498,21214
14561,39.352074,-76.548448,21214
14562,39.352083,-76.581683,21214
14563,39.352091,-76.565993,21214
14564,39.35211,-76.612417,21210
14565,39.352116,-76.581737,21214
14566,39.352121,-76.6858,21215
14567,39.352128,-76.634395,21210
14568,39.352132,-76.687223,21215
14569,39.352136,-76.604732,21210
14570,39.352145,-76.685821,21215
14571,39.352155,-76.610869,21210
14572,39.352157,-76.610869,21210
14573,39.352161,-76.687244,21215
14574,39.352163,-76.634379,21210
14575,39.352166,-76.680858,21215
14576,39.352173,-76.574994,21214
14577,39.352176,-76.771013,21244
14578,39.352184,-76.590371,21239
14579,39.352187,-76.548979,21214
14580,39.352189,-76.680817,21215
14581,39.352194,-76.664885,21209
14582,39.352218,-76.553902,21214
14583,39.352228,-76.548951,21214
14584,39.352247,-76.664856,21209
14585,39.352255,-76.682385,21215
14586,39.352275,-76.571833,21214
14587,39.352277,-76.682344,21215
14588,39.352283,-76.696849,21215
14589,39.352301,-76.696874,21215
14590,39.352304,-76.560832,21214
14591,39.352306,-76.586221,21239
14592,39.352313,-76.669808,21209
14593,39.352315,-76.609786,21210
14594,39.35232,-76.669792,21209
14595,39.352325,-76.678804,21215
14596,39.352336,-76.684801,21215
14597,39.352337,-76.598284,21239
14598,39.352337,-76.579805,21214
14599,39.352338,-76.582223,21214
14600,39.352356,-76.711364,21215
14601,39.352356,-76.686531,21215
14602,39.352356,-76.678746,21215
14603,39.352356,-76.561404,21214
14604,39.352363,-76.697911,21215
14605,39.352379,-76.691947,21215
14606,39.352392,-76.64377,21210
14607,39.352392,-76.558725,21214
14608,39.352394,-76.561372,21214
14609,39.352398,-76.69787,21215
14610,39.352398,-76.691971,21215
14611,39.352398,-76.608015,21210
14612,39.352399,-76.55242,21214
14613,39.3524,-76.599183,21239
14614,39.35241,-76.637093,21210
14615,39.35241,-76.606748,21210
14616,39.352414,-76.558763,21214
14617,39.352417,-76.623349,21210
14618,39.352417,-76.552465,21214
14619,39.352437,-76.596466,21239
14620,39.352441,-76.680865,21215
14621,39.352446,-76.710191,21215
14622,39.352454,-76.563783,21214
14623,39.352463,-76.68454,21215
14624,39.352472,-76.680823,21215
14625,39.352472,-76.62948,21210
14626,39.352478,-76.669116,21209
14627,39.352481,-76.552625,21214
14628,39.352496,-76.612525,21210
14629,39.352501,-76.604754,21210
14630,39.352506,-76.563837,21214
14631,39.352508,-76.693602,21215
14632,39.352519,-76.682385,21215
14633,39.352529,-76.612499,21210
14634,39.35253,-76.690442,21215
14635,39.352536,-76.582898,21214
14636,39.35254,-76.600675,21239
14637,39.352546,-76.566847,21214
14638,39.352553,-76.693544,21215
14639,39.352557,-76.570815,21214
14640,39.35256,-76.605646,21210
14641,39.352565,-76.690476,21215
14642,39.35257,-76.533168,21206
14643,39.352576,-76.599782,21239
14644,39.352595,-76.706981,21215
14645,39.3526,-76.536987,21206
14646,39.352605,-76.570859,21214
14647,39.352606,-76.533127,21206
14648,39.352612,-76.643151,21210
14649,39.352637,-76.607901,21210
14650,39.352637,-76.580953,21214
14651,39.352642,-76.583439,21239
14652,39.352649,-76.691323,21215
14653,39.352649,-76.566732,21214
14654,39.352668,-76.581004,21214
14655,39.352668,-76.552951,21214
14656,39.352679,-76.681598,21215
14657,39.352679,-76.583639,21239
14658,39.352687,-76.606752,21210
14659,39.352698,-76.681558,21215
14660,39.352698,-76.573626,21214
14661,39.352699,-76.596419,21239
14662,39.352703,-76.636898,21210
14663,39.352703,-76.553006,21214
14664,39.35271,-76.602614,21239
14665,39.352716,-76.606741,21210
14666,39.352719,-76.601368,21239
14667,39.352747,-76.601364,21239
14668,39.352747,-76.555371,21214
14669,39.352759,-76.572108,21214
14670,39.352761,-76.63686,21210
14671,39.352768,-76.609742,21210
14672,39.352778,-76.555426,21214
14673,39.35278,-76.537086,21206
14674,39.352783,-76.66748,21209
14675,39.352796,-76.70785,21215
14676,39.352832,-76.602596,21239
14677,39.352877,-76.677759,21215
14678,39.35289,-76.571118,21214
14679,39.352892,-76.567196,21214
14680,39.352908,-76.666818,21209
14681,39.352913,-76.697747,21215
14682,39.352927,-76.643244,21210
14683,39.352928,-76.567426,21214
14684,39.352931,-76.697772,21215
14685,39.352946,-76.571168,21214
14686,39.35295,-76.532743,21206
14687,39.352952,-76.706476,21215
14688,39.352957,-76.689382,21215
14689,39.352964,-76.679371,21215
14690,39.352983,-76.689405,21215
14691,39.352986,-76.67933,21215
14692,39.352989,-76.567812,21214
14693,39.35301,-76.613213,21210
14694,39.353038,-76.604544,21210
14695,39.353057,-76.701315,21215
14696,39.353063,-76.589289,21239
14697,39.353063,-76.586545,21239
14698,39.353065,-76.640197,21210
14699,39.353074,-76.692867,21215
14700,39.353083,-76.558151,21214
14701,39.353087,-76.607938,21210
14702,39.353098,-76.640226,21210
14703,39.353101,-76.55326,21214
14704,39.353106,-76.692825,21215
14705,39.353127,-76.538652,21206
14706,39.353132,-76.553237,21214
14707,39.35316,-76.58206,21214
14708,39.353172,-76.582096,21214
14709,39.353177,-76.586709,21239
14710,39.353186,-76.58023,21214
14711,39.353189,-76.631712,21210
14712,39.353194,-76.598166,21239
14713,39.353196,-76.564634,21214
14714,39.353204,-76.623471,21210
14715,39.353209,-76.580267,21214
14716,39.353227,-76.590269,21239
14717,39.353232,-76.564689,21214
14718,39.353237,-76.623065,21210
14719,39.353246,-76.569311,21214
14720,39.353256,-76.562691,21214
14721,39.353272,-76.535554,21206
14722,39.353296,-76.705965,21215
14723,39.353301,-76.560587,21214
14724,39.353305,-76.569653,21214
14725,39.353305,-76.562741,21214
14726,39.353315,-76.582632,21239
14727,39.353331,-76.554101,21214
14728,39.353332,-76.630059,21210
14729,39.35335,-76.532279,21206
14730,39.353366,-76.570004,21214
14731,39.353367,-76.554158,21214
14732,39.353371,-76.567394,21214
14733,39.353386,-76.569134,21214
14734,39.3534,-76.659992,21209
14735,39.3534,-76.533778,21206
14736,39.353404,-76.567357,21214
14737,39.353409,-76.595968,21239
14738,39.353417,-76.583187,21239
14739,39.353423,-76.52598,21206
14740,39.353429,-76.554255,21214
14741,39.353431,-76.678428,21215
14742,39.353443,-76.629151,21210
14743,39.353449,-76.67839,21215
14744,39.35345,-76.544464,21214
14745,39.353478,-76.688434,21215
14746,39.353479,-76.606458,21210
14747,39.353488,-76.6824,21215
14748,39.3535,-76.702263,21215
14749,39.353501,-76.614247,21210
14750,39.353502,-76.542482,21206
14751,39.353504,-76.688458,21215
14752,39.35353,-76.560388,21214
14753,39.353531,-76.57098,21214
14754,39.353533,-76.567949,21214
14755,39.353534,-76.686137,21215
14756,39.353536,-76.70222,21215
14757,39.353543,-76.540146,21206
14758,39.353564,-76.686165,21215
14759,39.353567,-76.560357,21214
14760,39.353571,-76.626919,21210
14761,39.353572,-76.679879,21215
14762,39.353595,-76.679835,21215
14763,39.353613,-76.641705,21210
14764,39.353614,-76.607227,21210
14765,39.353626,-76.541332,21206
14766,39.353641,-76.540255,21206
14767,39.353642,-76.556918,21214
14768,39.353645,-76.698771,21215
14769,39.353645,-76.641732,21210
14770,39.353646,-76.682069,21215
14771,39.353648,-76.634155,21210
14772,39.35366,-76.679712,21215
14773,39.353672,-76.61786,21210
14774,39.353672,-76.617852,21210
14775,39.353673,-76.710246,21215
14776,39.353673,-76.625626,21210
14777,39.353674,-76.556973,21214
14778,39.353677,-76.64176,21210
14779,39.353684,-76.565415,21214
14780,39.353687,-76.684402,21215
14781,39.3537,-76.603567,21239
14782,39.353701,-76.64178,21210
14783,39.353702,-76.564383,21214
14784,39.353712,-76.57207,21214
14785,39.353719,-76.565472,21214
14786,39.353747,-76.571209,21214
14787,39.353748,-76.696001,21215
14788,39.353752,-76.586704,21239
14789,39.353759,-76.616091,21210
14790,39.353777,-76.604336,21239
14791,39.353788,-76.565584,21214
14792,39.353794,-76.69899,21215
14793,39.353794,-76.691903,21215
14794,39.353797,-76.695945,21215
14795,39.353799,-76.636968,21210
14796,39.353805,-76.541309,21206
14797,39.353812,-76.699017,21215
14798,39.353813,-76.691874,21215
14799,39.353817,-76.75846,21244
14800,39.353818,-76.660105,21209
14801,39.35382,-76.581566,21214
14802,39.353833,-76.581603,21214
14803,39.35384,-76.589002,21239
14804,39.353841,-76.615222,21210
14805,39.353847,-76.607842,21210
14806,39.353848,-76.572502,21214
14807,39.353853,-76.570143,21214
14808,39.353857,-76.605122,21210
14809,39.353866,-76.534466,21206
14810,39.35389,-76.561984,21214
14811,39.353901,-76.586483,21239
14812,39.353936,-76.547905,21214
14813,39.353943,-76.531594,21206
14814,39.35395,-76.547949,21214
14815,39.353965,-76.662424,21209
14816,39.353968,-76.609129,21210
14817,39.353981,-76.531549,21206
14818,39.353984,-76.679024,21209
14819,39.353988,-76.577333,21214
14820,39.353991,-76.544746,21214
14821,39.353998,-76.678989,21209
14822,39.353999,-76.631943,21210
14823,39.354012,-76.548026,21214
14824,39.354015,-76.616166,21210
14825,39.354015,-76.58224,21239
14826,39.354017,-76.561318,21214
14827,39.354023,-76.582269,21239
14828,39.354026,-76.532026,21206
14829,39.35403,-76.61617,21210
14830,39.354053,-76.62801,21210
14831,39.354062,-76.703006,21215
14832,39.354067,-76.704894,21215
14833,39.354074,-76.597878,21239
14834,39.354075,-76.612686,21210
14835,39.354076,-76.61489,21210
14836,39.354093,-76.623167,21210
14837,39.354098,-76.702964,21215
14838,39.3541,-76.545761,21214
14839,39.354104,-76.580245,21214
14840,39.354108,-76.623115,21210
14841,39.354114,-76.593109,21239
14842,39.354126,-76.593315,21239
14843,39.354131,-76.580299,21214
14844,39.354146,-76.566192,21214
14845,39.354152,-76.704772,21215
14846,39.354154,-76.593318,21239
14847,39.354156,-76.643654,21210
14848,39.354157,-76.626734,21210
14849,39.35416,-76.559843,21214
14850,39.354161,-76.559842,21214
14851,39.354164,-76.582942,21239
14852,39.35417,-76.582969,21239
14853,39.354179,-76.566248,21214
14854,39.35419,-76.626743,21210
14855,39.354198,-76.452797,21237
14856,39.354201,-76.563673,21214
14857,39.354235,-76.660218,21209
14858,39.354252,-76.563726,21214
14859,39.354252,-76.537003,21206
14860,39.354255,-76.62545,21210
14861,39.354269,-76.546917,21214
14862,39.354271,-76.55502,21214
14863,39.354272,-76.680771,21209
14864,39.354281,-76.546915,21214
14865,39.354289,-76.696758,21215
14866,39.354293,-76.599517,21239
14867,39.354323,-76.69672,21215
14868,39.354344,-76.612057,21210
14869,39.354345,-76.599905,21239
14870,39.354349,-76.536617,21206
14871,39.354354,-76.699808,21215
14872,39.354378,-76.54796,21214
14873,39.354388,-76.612015,21210
14874,39.354397,-76.600295,21239
14875,39.3544,-76.645879,21210
14876,39.354404,-76.670323,21209
14877,39.354429,-76.591009,21239
14878,39.354434,-76.549707,21214
14879,39.354441,-76.680432,21209
14880,39.354444,-76.549745,21214
14881,39.354463,-76.609868,21210
14882,39.35452,-76.700053,21215
14883,39.354526,-76.538139,21206
14884,39.354527,-76.535695,21206
14885,39.354528,-76.679245,21209
14886,39.354537,-76.700078,21215
14887,39.354552,-76.617278,21210
14888,39.354552,-76.617276,21210
14889,39.354565,-76.583006,21239
14890,39.354567,-76.595805,21239
14891,39.354575,-76.566007,21214
14892,39.354581,-76.707911,21215
14893,39.35459,-76.581465,21239
14894,39.354602,-76.581505,21239
14895,39.354605,-76.609533,21210
14896,39.354607,-76.565968,21214
14897,39.354608,-76.636693,21210
14898,39.354614,-76.690335,21215
14899,39.354619,-76.556147,21214
14900,39.354626,-76.591444,21239
14901,39.354629,-76.690303,21215
14902,39.354638,-76.620291,21210
14903,39.354639,-76.588879,21239
14904,39.354658,-76.592313,21239
14905,39.354669,-76.538177,21206
14906,39.354676,-76.563312,21214
14907,39.354678,-76.566979,21214
14908,39.354686,-76.586288,21239
14909,39.354697,-76.692418,21215
14910,39.354698,-76.592335,21239
14911,39.354699,-76.679856,21209
14912,39.354704,-76.620978,21210
14913,39.354711,-76.563256,21214
14914,39.354715,-76.539915,21206
14915,39.354717,-76.694112,21215
14916,39.354745,-76.694879,21215
14917,39.35475,-76.576034,21214
14918,39.354758,-76.685941,21215
14919,39.354765,-76.58215,21239
14920,39.354767,-76.662273,21209
14921,39.35478,-76.6859,21215
14922,39.354791,-76.694828,21215
14923,39.354791,-76.579637,21214
14924,39.354792,-76.616344,21210
14925,39.354808,-76.692815,21215
14926,39.35481,-76.579681,21214
14927,39.354812,-76.615049,21210
14928,39.354828,-76.533753,21206
14929,39.354832,-76.692768,21215
14930,39.354832,-76.540148,21206
14931,39.354861,-76.631925,21210
14932,39.354867,-76.582729,21239
14933,39.354893,-76.7006,21215
14934,39.354912,-76.549625,21214
14935,39.354914,-76.697653,21215
14936,39.354915,-76.567571,21214
14937,39.35492,-76.604648,21239
14938,39.354922,-76.687371,21215
14939,39.35495,-76.697612,21215
14940,39.35495,-76.563682,21214
14941,39.354953,-76.551588,21214
14942,39.35496,-76.549611,21214
14943,39.354963,-76.551625,21214
14944,39.354965,-76.699716,21215
14945,39.354966,-76.55914,21214
14946,39.354969,-76.679661,21209
14947,39.354971,-76.56446,21214
14948,39.35498,-76.630546,21210
14949,39.354981,-76.699678,21215
14950,39.354988,-76.569093,21214
14951,39.354997,-76.542415,21214
14952,39.355,-76.679201,21209
14953,39.355006,-76.703727,21215
14954,39.355023,-76.564512,21214
14955,39.355031,-76.566464,21214
14956,39.355046,-76.662198,21209
14957,39.355047,-76.701861,21215
14958,39.355061,-76.56866,21214
14959,39.355063,-76.60599,21212
14960,39.355068,-76.634522,21210
14961,39.355082,-76.551869,21214
14962,39.355083,-76.623946,21210
14963,39.355083,-76.602199,21239
14964,39.355092,-76.634528,21210
14965,39.355098,-76.531752,21206
14966,39.355112,-76.685621,21215
14967,39.35512,-76.602178,21239
14968,39.355149,-76.562354,21214
14969,39.355174,-76.676253,21209
14970,39.355176,-76.550612,21214
14971,39.355185,-76.56239,21214
14972,39.355188,-76.549171,21214
14973,39.355197,-76.591495,21239
14974,39.355198,-76.623091,21210
14975,39.355205,-76.660339,21209
14976,39.355207,-76.694973,21215
14977,39.355222,-76.550596,21214
14978,39.355226,-76.549197,21214
14979,39.355233,-76.552636,21214
14980,39.355235,-76.571344,21214
14981,39.355242,-76.552672,21214
14982,39.355264,-76.580786,21239
14983,39.355267,-76.678651,21209
14984,39.355283,-76.56983,21214
14985,39.355293,-76.532777,21206
14986,39.355299,-76.695624,21215
14987,39.355299,-76.608271,21212
14988,39.355327,-76.603072,21239
14989,39.355329,-76.69559,21215
14990,39.355388,-76.609156,21212
14991,39.35539,-76.589557,21239
14992,39.355392,-76.558768,21214
14993,39.355395,-76.644073,21210
14994,39.355398,-76.695454,21215
14995,39.355401,-76.564044,21214
14996,39.355405,-76.675725,21209
14997,39.355408,-76.590589,21239
14998,39.355414,-76.552836,21214
14999,39.355415,-76.552838,21214
15000,39.355428,-76.558737,21214
15001,39.355435,-76.62403,21210
15002,39.355446,-76.610672,21210
15003,39.355478,-76.789719,21133
15004,39.355481,-76.601869,21239
15005,39.355481,-76.579135,21214
15006,39.355491,-76.586458,21239
15007,39.355497,-76.529777,21206
15008,39.355506,-76.579189,21214
15009,39.355508,-76.541987,21214
15010,39.355517,-76.620015,21210
15011,39.355521,-76.680196,21209
15012,39.355527,-76.581585,21239
15013,39.35553,-76.66408,21209
15014,39.355543,-76.680217,21209
15015,39.355552,-76.701521,21215
15016,39.355562,-76.565053,21214
15017,39.35557,-76.561585,21214
15018,39.355571,-76.701548,21215
15019,39.35558,-76.581991,21239
15020,39.355582,-76.553697,21214
15021,39.355583,-76.582662,21239
15022,39.355584,-76.57277,21214
15023,39.355589,-76.681514,21209
15024,39.355591,-76.691335,21215
15025,39.355592,-76.529672,21206
15026,39.355596,-76.595027,21239
15027,39.355604,-76.594887,21239
15028,39.355607,-76.592509,21239
15029,39.355615,-76.565106,21214
15030,39.355616,-76.574757,21214
15031,39.355619,-76.620844,21210
15032,39.355621,-76.691279,21215
15033,39.355622,-76.561637,21214
15034,39.35564,-76.664478,21209
15035,39.355641,-76.591574,21239
15036,39.355642,-76.534254,21206
15037,39.355643,-76.64213,21210
15038,39.355644,-76.693304,21215
15039,39.355651,-76.540021,21206
15040,39.355654,-76.534296,21206
15041,39.355659,-76.572485,21214
15042,39.355663,-76.693342,21215
15043,39.355663,-76.644169,21210
15044,39.355667,-76.572455,21214
15045,39.355674,-76.644174,21210
15046,39.355678,-76.632143,21210
15047,39.355689,-76.547973,21214
15048,39.35571,-76.683907,21209
15049,39.355723,-76.547978,21214
15050,39.355724,-76.688118,21209
15051,39.355727,-76.683867,21209
15052,39.355739,-76.684334,21209
15053,39.355741,-76.611038,21210
15054,39.355744,-76.54693,21214
15055,39.355752,-76.554565,21214
15056,39.355762,-76.554604,21214
15057,39.355764,-76.608341,21212
15058,39.355765,-76.611048,21210
15059,39.355766,-76.546934,21214
15060,39.355798,-76.590626,21239
15061,39.355809,-76.576101,21214
15062,39.355829,-76.563029,21214
15063,39.355831,-76.636825,21210
15064,39.355835,-76.558382,21214
15065,39.355839,-76.636859,21210
15066,39.35585,-76.677454,21209
15067,39.355866,-76.563065,21214
15068,39.355867,-76.531086,21206
15069,39.355874,-76.630135,21210
15070,39.355876,-76.677399,21209
15071,39.355879,-76.577654,21214
15072,39.355881,-76.531117,21206
15073,39.355898,-76.665979,21209
15074,39.35591,-76.658565,21209
15075,39.355916,-76.54865,21214
15076,39.355917,-76.59347,21239
15077,39.355929,-76.54189,21214
15078,39.355935,-76.577613,21214
15079,39.355936,-76.546968,21214
15080,39.355938,-76.54863,21214
15081,39.355956,-76.690651,21215
15082,39.355973,-76.602703,21239
15083,39.355982,-76.580274,21239
15084,39.355996,-76.602678,21239
15085,39.355997,-76.683223,21209
15086,39.355999,-76.571158,21214
15087,39.356002,-76.580323,21239
15088,39.356007,-76.571128,21214
15089,39.356007,-76.532909,21206
15090,39.356013,-76.548805,21214
15091,39.356017,-76.670702,21209
15092,39.356041,-76.544452,21214
15093,39.356044,-76.696412,21215
15094,39.356049,-76.71228,21215
15095,39.35605,-76.679406,21209
15096,39.356051,-76.544489,21214
15097,39.356056,-76.548827,21214
15098,39.356072,-76.636323,21210
15099,39.356075,-76.688755,21209
15100,39.356075,-76.679429,21209
15101,39.356083,-76.616381,21210
15102,39.356085,-76.696373,21215
15103,39.3561,-76.560718,21214
15104,39.356102,-76.578468,21214
15105,39.356118,-76.67689,21209
15106,39.356123,-76.535801,21206
15107,39.356125,-76.578521,21214
15108,39.356138,-76.6007,21239
15109,39.356138,-76.560756,21214
15110,39.356142,-76.684684,21209
15111,39.356143,-76.664586,21209
15112,39.356143,-76.624095,21210
15113,39.356151,-76.694445,21215
15114,39.356158,-76.600741,21239
15115,39.356165,-76.567062,21214
15116,39.356166,-76.596261,21239
15117,39.356169,-76.609901,21212
15118,39.356186,-76.667942,21209
15119,39.356186,-76.616364,21210
15120,39.356189,-76.596287,21239
15121,39.356236,-76.699596,21215
15122,39.356251,-76.532634,21206
15123,39.356253,-76.564857,21214
15124,39.356254,-76.700484,21215
15125,39.356278,-76.698127,21215
15126,39.356284,-76.692032,21215
15127,39.356286,-76.565958,21214
15128,39.356289,-76.700446,21215
15129,39.35629,-76.554614,21214
15130,39.356304,-76.549772,21214
15131,39.356306,-76.682184,21209
15132,39.356312,-76.698087,21215
15133,39.356312,-76.567943,21214
15134,39.356314,-76.56235,21214
15135,39.356324,-76.599708,21239
15136,39.356338,-76.577046,21214
15137,39.35634,-76.63874,21210
15138,39.356353,-76.638774,21210
15139,39.356359,-76.567211,21214
15140,39.35636,-76.577099,21214
15141,39.356362,-76.549787,21214
15142,39.356367,-76.562405,21214
15143,39.356373,-76.581297,21239
15144,39.356379,-76.581325,21239
15145,39.3564,-76.557198,21214
15146,39.356414,-76.678457,21209
15147,39.356417,-76.53671,21206
15148,39.356429,-76.68679,21209
15149,39.356436,-76.545946,21214
15150,39.356441,-76.609876,21212
15151,39.356451,-76.595359,21239
15152,39.356455,-76.686741,21209
15153,39.35646,-76.673186,21209
15154,39.356463,-76.607841,21212
15155,39.356463,-76.528679,21206
15156,39.356469,-76.669847,21209
15157,39.356475,-76.689588,21209
15158,39.356484,-76.78584,21133
15159,39.356513,-76.702964,21215
15160,39.356514,-76.550801,21214
15161,39.356517,-76.573974,21214
15162,39.356519,-76.582425,21239
15163,39.356528,-76.592681,21239
15164,39.356539,-76.569212,21214
15165,39.356541,-76.632406,21210
15166,39.356544,-76.569241,21214
15167,39.356571,-76.550789,21214
15168,39.356575,-76.69377,21215
15169,39.356582,-76.57861,21214
15170,39.356582,-76.533932,21206
15171,39.356592,-76.533972,21206
15172,39.356611,-76.673025,21209
15173,39.356613,-76.557711,21214
15174,39.356618,-76.593532,21239
15175,39.356622,-76.675854,21209
15176,39.356626,-76.542576,21214
15177,39.356642,-76.70199,21215
15178,39.356653,-76.592598,21239
15179,39.356658,-76.636119,21210
15180,39.356664,-76.605961,21212
15181,39.356669,-76.578577,21214
15182,39.356679,-76.630866,21210
15183,39.356686,-76.700011,21215
15184,39.3567,-76.540739,21214
15185,39.356717,-76.671485,21209
15186,39.356718,-76.690089,21209
15187,39.356721,-76.544584,21214
15188,39.356722,-76.579892,21239
15189,39.356727,-76.671054,21209
15190,39.356727,-76.55793,21214
15191,39.356737,-76.571138,21214
15192,39.356738,-76.544429,21214
15193,39.356744,-76.671019,21209
15194,39.356745,-76.579943,21239
15195,39.356758,-76.695721,21215
15196,39.356762,-76.572663,21214
15197,39.356763,-76.544425,21214
15198,39.356775,-76.604141,21239
15199,39.35679,-76.557555,21214
15200,39.356795,-76.695685,21215
15201,39.356795,-76.619981,21210
15202,39.356798,-76.697623,21215
15203,39.356801,-76.530778,21206
15204,39.356802,-76.67754,21209
15205,39.356815,-76.672143,21209
15206,39.356815,-76.608176,21212
15207,39.356817,-76.530826,21206
15208,39.35682,-76.620035,21210
15209,39.356822,-76.677494,21209
15210,39.356822,-76.620039,21210
15211,39.356824,-76.557525,21214
15212,39.356833,-76.605089,21212
15213,39.356844,-76.56069,21214
15214,39.356852,-76.59567,21239
15215,39.356876,-76.569389,21214
15216,39.356897,-76.568127,21214
15217,39.356919,-76.546164,21214
15218,39.356921,-76.615042,21210
15219,39.356926,-76.607003,21212
15220,39.356931,-76.681412,21209
15221,39.356949,-76.615035,21210
15222,39.356956,-76.698858,21215
15223,39.356958,-76.673086,21209
15224,39.35696,-76.535405,21206
15225,39.356966,-76.681448,21209
15226,39.356971,-76.535448,21206
15227,39.356978,-76.528113,21206
15228,39.357005,-76.674721,21209
15229,39.357011,-76.528069,21206
15230,39.357028,-76.556359,21214
15231,39.357031,-76.620635,21210
15232,39.357036,-76.673724,21209
15233,39.357037,-76.539971,21214
15234,39.357044,-76.690758,21209
15235,39.357055,-76.564191,21214
15236,39.357063,-76.693636,21209
15237,39.357065,-76.53996,21214
15238,39.35707,-76.68559,21209
15239,39.357073,-76.703734,21215
15240,39.357079,-76.561713,21214
15241,39.357084,-76.69367,21209
15242,39.357088,-76.580725,21239
15243,39.35709,-76.701806,21215
15244,39.357095,-76.56422,21214
15245,39.357096,-76.685541,21209
15246,39.357104,-76.699547,21215
15247,39.357112,-76.580778,21239
15248,39.357118,-76.623253,21210
15249,39.35713,-76.561768,21214
15250,39.35713,-76.532023,21206
15251,39.357134,-76.703817,21215
15252,39.357139,-76.699508,21215
15253,39.357139,-76.53206,21206
15254,39.357146,-76.611883,21212
15255,39.357155,-76.564264,21214
15256,39.357156,-76.698043,21215
15257,39.357165,-76.551544,21214
15258,39.357173,-76.565906,21214
15259,39.357177,-76.699127,21215
15260,39.357187,-76.687459,21209
15261,39.357193,-76.544653,21214
15262,39.357196,-76.566572,21214
15263,39.3572,-76.589842,21239
15264,39.357212,-76.687397,21209
15265,39.357212,-76.570266,21214
15266,39.357216,-76.551561,21214
15267,39.357217,-76.6874,21209
15268,39.35723,-76.676494,21209
15269,39.357233,-76.638251,21210
15270,39.357243,-76.61797,21210
15271,39.357245,-76.67779,21209
15272,39.357245,-76.547164,21214
15273,39.357248,-76.564693,21214
15274,39.357252,-76.676442,21209
15275,39.357254,-76.571413,21214
15276,39.357261,-76.56912,21214
15277,39.357267,-76.673872,21209
15278,39.357268,-76.590745,21239
15279,39.35728,-76.565888,21214
15280,39.357297,-76.568983,21214
15281,39.357302,-76.543027,21214
15282,39.357304,-76.642132,21210
15283,39.357327,-76.609913,21212
15284,39.357334,-76.567133,21214
15285,39.357344,-76.580778,21239
15286,39.357347,-76.642067,21210
15287,39.357355,-76.601306,21239
15288,39.357355,-76.563403,21214
15289,39.357377,-76.680617,21209
15290,39.357403,-76.609327,21212
15291,39.357406,-76.680642,21209
15292,39.35741,-76.563457,21214
15293,39.357418,-76.538251,21206
15294,39.357419,-76.670975,21209
15295,39.357458,-76.659894,21209
15296,39.357462,-76.54218,21214
15297,39.357466,-76.600499,21239
15298,39.357469,-76.599999,21239
15299,39.357481,-76.548665,21214
15300,39.357483,-76.543237,21214
15301,39.357489,-76.545895,21214
15302,39.357489,-76.542168,21214
15303,39.357497,-76.54859,21214
15304,39.357502,-76.533434,21206
15305,39.357511,-76.533471,21206
15306,39.357523,-76.607015,21212
15307,39.357555,-76.665902,21209
15308,39.357576,-76.672506,21209
15309,39.357647,-76.581969,21239
15310,39.357664,-76.582009,21239
15311,39.357673,-76.601567,21239
15312,39.357673,-76.537219,21206
15313,39.357676,-76.689227,21209
15314,39.357679,-76.579714,21239
15315,39.35769,-76.530278,21206
15316,39.35771,-76.694883,21209
15317,39.357718,-76.61137,21212
15318,39.357736,-76.675385,21209
15319,39.357756,-76.67534,21209
15320,39.357759,-76.700898,21215
15321,39.357763,-76.644672,21210
15322,39.357794,-76.700862,21215
15323,39.357803,-76.686288,21209
15324,39.357821,-76.582148,21239
15325,39.357823,-76.619785,21210
15326,39.357825,-76.687999,21209
15327,39.357826,-76.580427,21239
15328,39.35783,-76.679778,21209
15329,39.357832,-76.580458,21239
15330,39.357834,-76.686227,21209
15331,39.357837,-76.544303,21214
15332,39.357841,-76.623968,21210
15333,39.357844,-76.619825,21210
15334,39.357847,-76.687959,21209
15335,39.357858,-76.687963,21209
15336,39.357859,-76.679801,21209
15337,39.35787,-76.544284,21214
15338,39.357872,-76.666003,21209
15339,39.357875,-76.614886,21212
15340,39.357883,-76.56256,21214
15341,39.357883,-76.53508,21206
15342,39.35789,-76.598044,21239
15343,39.35789,-76.535114,21206
15344,39.357912,-76.59808,21239
15345,39.357913,-76.611597,21212
15346,39.357917,-76.683992,21209
15347,39.35793,-76.549413,21214
15348,39.357931,-76.611554,21212
